userName,score,at,content,sentimen
Pengguna Google,5,1/12/2024 10:51,"Selama ini pake aplikasi jenius untuk menabung enak banget, apalagi untuk top up, enak deh pake aplikas jenius",positif
Pengguna Google,5,1/12/2024 10:43,"Aplikasi perbankan yang bagus, aktivasi nya mudah, bisa terhubung dengan e wallet, dapat melakukan pembayaran online misalnya untuk netflix, atau top up token listrik.",positif
Pengguna Google,5,1/12/2024 10:37,Sangat bagus membantu sekali aplikasinyaðŸ¥°,positif
Pengguna Google,5,1/12/2024 10:35,aplikasi yang sangat bermanfaat dan sangat mudah digunakan karena kita juga bisa menabung di aplikasi ini.. sangat recommended,positif
Pengguna Google,5,1/12/2024 10:32,"Aplikasi jenis mudah registrasi, cepat dan ngga ribet pokoknya top",positif
Pengguna Google,5,1/12/2024 10:30,Aplikasinya bagus banget cocok banget untuk aku yang males keluar rumah jadi ga susah pergi ke bank dulu kalo mau transfer uang pokoknya rekomendasi buangetttðŸ˜»ðŸ˜»,positif
Pengguna Google,5,1/12/2024 10:28,Gak nyesel pake jenius!!!!!,positif
Pengguna Google,5,1/12/2024 10:24,Aplikasi ini sangat mantap dan memiliki fitur yang lengkap,positif
Pengguna Google,5,1/12/2024 10:19,"Sangat Membantu sekali aplikasinya ni, terima kasih jenius",positif
Pengguna Google,5,1/12/2024 10:18,"Aku suka menggunakan aplikasi ini karena simple dan mudah untuk melakukan aktivasi seperti tf E-walet, menabung dan masih banyak lagi...",positif
Pengguna Google,5,1/12/2024 10:17,"Jenius bisa nabung tiap hari dan dapat ditarik kapan pun, terobosan baru untuk e wallet dimana nama jenius btpn sudah banyak dikenal di daerah, jadi dapat dengan cepat kepercaayaan nasabah e wallet.",positif
Pengguna Google,5,1/12/2024 10:13,Bagus,positif
Pengguna Google,5,1/12/2024 10:11,Aplikasi yg sangat menarik untuk menabung,positif
Pengguna Google,5,1/12/2024 10:10,Aplikasi ini memudahkan banget buat bertransaksi buat aku yang mageran kemana-mana wkwk. Makasihyaa.,positif
Pengguna Google,5,1/12/2024 10:08,Apknya bagus pelayanan baik cepat juga menangani masalah nasabah pokoknya bagus deh ayo install jenius,positif
Pengguna Google,5,1/12/2024 10:08,Senang pake jenius,positif
Pengguna Google,5,1/12/2024 10:07,aplikasi perbankan digital yang bagus dan mudah digunakan untu kebutuhan sehari hari,positif
Pengguna Google,5,1/12/2024 10:06,"Aplikasi keren, mudah untuk aktivasi dan support untuk e wallet. Penggunaannya juga mudah.",positif
Pengguna Google,5,1/12/2024 10:06,Aplikasinya bagus untuk mahasiswa,positif
Pengguna Google,5,1/12/2024 10:06,Aplikasi digital paling bagus yang bisa memudahkan segalanya.. Terimakasih jenius,positif
Pengguna Google,5,1/12/2024 10:04,"Aplikasinya sangat memuaskan, bisa utk menjadi tabungan yg sangat recommended banget, udah gt cepet klo transfer",positif
Pengguna Google,5,1/12/2024 10:04,Aplikasi perbankan yang bagus bgt dan mudah. Pokonya ngga nyesel pake JeniusðŸ‘ðŸ»,positif
Pengguna Google,5,1/12/2024 10:01,"Sangat menyenangkan menggunakan jenius, bisa d gunakan ke berbagai negara dan mudah untuk operasionalnya, untuk kursnya pun bagus",positif
Pengguna Google,5,1/12/2024 9:56,"Aplikasi jenius ini sajgat bagus sekali, transaksi jadi mudah dan praktis. Bestt dehh pokoknya",positif
Pengguna Google,5,1/12/2024 9:51,"Sangat bagus aplikasi nya membantu kebutuhan saya, good apk jenius â¤ï¸ðŸ‘ðŸ‘",positif
Pengguna Google,5,1/12/2024 9:49,"Aplikasinya berguna banget, aktivasinya juga mudah, dan ga ribet karena ada mobile banking jadi pembayaran bisa melalui online, Jenius mantap!",positif
Pengguna Google,5,1/12/2024 9:48,Aplikasi mbankingnya sama menarik. Dalam 1 aplikasi banyak fitur dan bisa lebih menyenangkan untuk menabung,positif
Pengguna Google,5,1/12/2024 9:41,"Aplikasi e wallet paling canggih, keren banget menabung melalui online.",positif
Pengguna Google,5,1/12/2024 9:22,Sangat membantu,positif
Pengguna Google,5,1/12/2024 4:48,"Baru kali ini nemu pinjaman pling mudah, murah, dan gk ribet. the best pokok nya ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘",positif
Pengguna Google,5,1/11/2024 22:36,"Top pokoknya, aplikasi Bank Digital paling keren dengan beragam fitur unggulan. Mau top up e-wallet, isi pulsa, bayarÂ², kirim-kirim, investasi, jual beli valas, kartu kredit, pinjaman dll semua ada. Ada kendala? Bisa ke call center atau cukup ke cabang BTPN terdekat.",positif
Pengguna Google,5,1/11/2024 14:30,Pinjaman terbaik,positif
Pengguna Google,5,1/11/2024 11:36,Keren sih,positif
Pengguna Google,5,1/11/2024 9:34,Oke,netral
Pengguna Google,5,1/11/2024 5:37,Aplikasi yang brilian,positif
Pengguna Google,5,1/11/2024 3:41,"Aplikasi top markotop,aplikasi yg mudah di mengerti,anti ribet,semua pitur ada,",positif
Pengguna Google,5,1/10/2024 23:26,"Mau komen apa yaa karna terlalu bagus untuk saat ini ,, 1 kali ngajuin langsung diterima dalam 2 jam , tenor sampai 60 bulan , dapat limit belasan jt .... sangatÂ² membantu UKM seperti saya .",positif
Pengguna Google,5,1/10/2024 18:20,"Aplikasi sangat mantap, sangat mudah di pahami, sangat membantu, sukses selalu buat JENIUS tks.",positif
Pengguna Google,5,1/10/2024 15:56,Mantapppp,positif
Pengguna Google,5,1/10/2024 14:00,Bgus,positif
Pengguna Google,5,1/10/2024 13:35,Sudah coba daftar tp sulit,negatif
Pengguna Google,5,1/10/2024 12:35,Bagus saya suka,positif
Pengguna Google,5,1/10/2024 10:50,Apakah bisa buat pengajuan pinjaman tanpa agunan bosku,netral
Pengguna Google,5,1/10/2024 10:33,TOP,positif
Pengguna Google,5,1/10/2024 3:30,KK saya sudah mengajukan penutupan rekening tapi sudah telpon 3X sudah habis pulsa 50 ribu belum bisa di tutup ya kk,negatif
Pengguna Google,5,1/9/2024 21:42,Masalah selesai Terimakasih jenius,positif
Pengguna Google,5,1/9/2024 17:52,Sangat sangat bagus,positif
Pengguna Google,5,1/9/2024 15:54,Good,positif
Pengguna Google,5,1/9/2024 15:34,Kenapa code cvv.tidak tpil,netral
Pengguna Google,5,1/9/2024 15:11,Mantap aplikasinya,positif
Pengguna Google,5,1/9/2024 12:32,Oke,netral
Pengguna Google,5,1/9/2024 10:44,"Terimakasih kepada JENIUS dan bank BTPN, sudah membantu keuangan saya dalam bentuk Flexi Cash dan Kartu Kredit dengan bunga rendah dan transparan.",positif
Pengguna Google,5,1/9/2024 6:09,Beri bintang dulu,netral
Pengguna Google,5,1/8/2024 13:20,Sangat bagus banget aplikasi jenius baru pengajuan langsung dapat limit besar semoga sukses untuk jenius BTPN,positif
Pengguna Google,5,1/8/2024 11:14,Aplikasinya simple. Sangat membantu terutama untuk transaksi QRIS dlm negeri maupun luar negeri. Terimakasih genius!,positif
Pengguna Google,5,1/8/2024 10:52,"Aplikasi keuangan yang sangat inovatif. Aplikasi ini memudahkan pengguna dalam mengelola keuangan, dan memliki banyak fitu"" yg sangat bermanfaat . Di aplikasi ini juga bisa top up e wallet.",positif
Pengguna Google,5,1/8/2024 10:19,Aplikasi perbankan yang bagus dan sangat lengkap,positif
Pengguna Google,5,1/8/2024 10:13,"aplikasi Jenius ini bagus, gampang buat aktivasi, bisa buat menabung juga.. keren",positif
Pengguna Google,5,1/8/2024 10:04,aplikasinya bagus sangat membantu banget,positif
Pengguna Google,5,1/8/2024 10:02,"Aplikasi perbankan sesuau seperti namanya jenius, cocok untuk generasi saat ini,",positif
Pengguna Google,5,1/8/2024 9:43,Aplikasi yang simple dan mudah digunakan. Aktivasinya juga gampang. Tentunya safety dan jadi lebih mudah untuk mengelola financial,positif
Pengguna Google,5,1/8/2024 9:30,"Aplikasi bank yang sangat keren,sangat mempermudah dalam top up e-wallet, transfer, dan pembayaran lainnya",positif
Pengguna Google,5,1/8/2024 9:08,"Aplikasi Bagus, Simple dan cara Aktifitas nya gampang banget, UI UX nya juga simpel, Mudah jadi Gampang untuk di gunakan. Aplikasinya juga bisa Nabung Mbanking, selain bisa menabung bisa untuk top up e Wallet, Transfer dan Pembayaran Online lainya. Tentunya Sefty dan Mudah mengelola Keuangan.",positif
Pengguna Google,5,1/8/2024 8:51,"keren banget apknya bener"" mantab deh pakek jenius",positif
Pengguna Google,5,1/8/2024 8:16,"Aplikasi yang sangat bagus, Bisa untuk berbagai transaksi. Sangat membantu saya dalam bertransaksi. Terimakasih",positif
Pengguna Google,5,1/8/2024 7:55,Sukses selalu jenius goodðŸ‘ðŸ‘ðŸ‘,positif
Pengguna Google,5,1/8/2024 7:51,App Jenius memang tidak ada duanya kalau tidak percaya bisa dicoba masuk app ini,positif
Pengguna Google,5,1/8/2024 7:50,"Aplikasi bank yang mantappp, gampang di gunaiin, ewallet juga lancar, aktivitas mobile bangking dan top up online apapun lancar",positif
Pengguna Google,5,1/8/2024 7:40,sangat baik,positif
Pengguna Google,5,1/8/2024 7:33,aplikasii sangat membantu dan sangat baguss,positif
Pengguna Google,5,1/8/2024 7:31,Aplikasi ini sangat mudah di gunakan dan tentu juga aman untuk penggunanya,positif
Pengguna Google,5,1/8/2024 6:36,Harus nabung dulu?,netral
Pengguna Google,5,1/8/2024 6:13,Terima kasih untuk Kepercayaan-Nya... Aplikasi yg benar2 sangat membantu dan dapat dipercaya,positif
Pengguna Google,5,1/8/2024 5:57,"Aplikasi bank terkeren dan mudah digunakan, keren bgt si yuk yg belum nyobain silahkan di install kawan",positif
Pengguna Google,5,1/8/2024 5:52,aplikasinya bagus mudah untuk aktifasi. transaksi onlain gampang. ui ux gampang. selain itu mudah top up e. walet. mobile banking dan mnabung jga mudah dan safeti. dan mjadikan kita mudah mengelola finansial,positif
Pengguna Google,5,1/8/2024 5:42,aplikasi nya bagus banget simple dan mudah di mengerti,positif
Pengguna Google,5,1/8/2024 5:38,aplikasi yang sangat memudahkan pengguna buat simpan uang secara online dan sangat amann.. bisa tf ke e wallet sama bisa buat nabung juga,positif
Pengguna Google,5,1/8/2024 5:30,"aplikasi membantu dan praktis. UI UX nya simpel. bisa transaksi online, nabung, top up e-wallet, mobile banking. pastinya safety yaa.",positif
Pengguna Google,5,1/8/2024 5:26,"Bagus banget banget bangeettt, bisa buat transfer ke saudara, buat menabung juga bisaa, pokonya the bessttttðŸ’—ðŸ’—ðŸ’—ðŸ’—",positif
Pengguna Google,5,1/8/2024 5:25,Aplikasi mbanking paling mudah dan nyaman,positif
Pengguna Google,5,1/8/2024 5:20,Aplikasi yang sangat bagus Registrasi nya gak lama udah langsung bisa buat transaksi,positif
Pengguna Google,5,1/8/2024 5:20,Terimakasih julo ahirnya di acc juga suda 6 kali lebih saya mengajukan baru di acc per tgl 05-01-2024 trimakasih semuga jaya terus julo,netral
Pengguna Google,5,1/8/2024 5:16,"Aplikasinya bagus best banget. Cara aktivasinya juga simple dan gampang. Bisa buat mbanking, top up e-wallet, transfer, pembayaran online. Aplikasinya juga safety alias aman. Good.",positif
Pengguna Google,5,1/8/2024 5:05,"aplikasinya bagus, udah langganan juga jadi pengguna jenius, dapat dipercaya, dan selalu ada diskon buat pengguna yang worth it untuk dipakai",positif
Pengguna Google,5,1/8/2024 4:53,Aplikasi yang sangat membantu dan terbaik ga nyesel pake jenius,positif
Pengguna Google,5,1/8/2024 4:52,"Aplikasi yang sangat untuk melakukan aktivasi. Serta untuk pemula, memiliki UI/UX Design yang simple. Ada beberapa yang bisa dilakukan dalam aplikasi tersebut yaitu untuk menabung, mobil banking maupun untuk melakukan pembayaran dg q-ris",positif
Pengguna Google,5,1/8/2024 4:38,Aplikasi yg pling terbaik yg ak temui gak nyesel deh,positif
Pengguna Google,5,1/8/2024 4:29,"Aplikasi terbaik , ðŸ‘",positif
Pengguna Google,5,1/8/2024 4:26,"Aplikasinya simpel dan mudah banget , aktivasinya gampang banget, mudah dan praktis UI UX nya , bisa buat top up e-wallet juga , apalagi buat transaksi onlinenya ga diragukan lagi, bisa buat nabung juga, mobile banking juga bisa, dan safety juga pastinya , so lebih memudahkan kita dalam mengelola financial pastinya,,, wajib kalian semua gunakan aplikasi jenius ini pokoknya,,, the bestttt pokoknya",positif
Pengguna Google,5,1/8/2024 4:20,Aplikasi yang sangat membantu dan bermanfaat,positif
Pengguna Google,5,1/8/2024 4:18,Jenius terbaik aplikasi nya simpel fitur nya sangat lengkap.nyesel gak tau dari dlu bank BTPN punya aplikasi sebagus ini.,positif
Pengguna Google,5,1/8/2024 4:06,"Apk bank digital yang bagus ,simple dan mudah digunakan ngak nyesel deh gunain jenius",positif
Pengguna Google,5,1/8/2024 4:04,"Aplikasi bagus dan simple. Aktvasinya gampang , Ui UX mudah dan praktis. Untuk transaksi onlinenya mudah, dan untuk transaksinya bisa top up wallet,nabung dan pembayaran lainnya, dan tentunya safety dan lebih gampang untuk mengelola financial",positif
Pengguna Google,5,1/8/2024 3:58,Aplikasi e wallet yang sangat baik keamanan terjamin dan memudahkan kita untuk transfer/terima saldo,positif
Pengguna Google,5,1/8/2024 3:50,Cicilan ringan bunga rendah,positif
Pengguna Google,5,1/8/2024 3:37,"Tahu aplikasi ini dari adik saya, aplikasi nya sangat berguna ,bayar ini bayar itu secara mobile muda, daftarnya tdk ribet, aktivitasinya gampang, UI UX mudah dan gampang dan jadi lebih gampang pengelola financial...pokoknya T.O.P",positif
Pengguna Google,5,1/8/2024 3:35,"Aplikasinya user friendly, tampilan yang simple dengan fitur yang mempermudah nasabah. Aplikasinya juga minim bug. Jadi senang bisa transaksi Qris banyak bonus nya",positif
Pengguna Google,5,1/8/2024 3:33,"Aplikasi digital jenius ini mempermudah pengguna nya dalam bertransaksi.Aplikasi jenius ini banyak sekali promo nya, sebelum melakukan transaksi di jenius maka dilakukan terlebih dahulu aktivasi.Aplikasi jenius hanya dapat 1 kartu dalam satu akun.Aplikasi ini pun seperti e-wallet lainnya dapat transfer ke bank atau yang lain.Promo jenius khususnya untuk XX1 setiap hari kamis menonton dengan harga 10 rb saja.",positif
Pengguna Google,5,1/8/2024 3:28,"Aplikasi bank digital terbaik penggunaannya mudah banget, proses aktivasinya juga gampang buat yang mageran tinggal lewat aplikasi semuanya jadi mudah gak perlu repot lagi, pokoknya Mantap.",positif
Pengguna Google,5,1/8/2024 3:23,"Aplikasi simple dan sangat mudah dipahami, aktivasi gampang,UI/UX simple. untuk transaksi beragam bisa top up wallet, mobile bangking,bisa nabung. Dan tentunya aman dan mempermudah saya dalam mengelola financial.",positif
Pengguna Google,5,1/8/2024 3:13,"Ketika Saya menggunakan tabungan ini ,saya merasa lebih dipermudah untuk mengatur keuangan saya.Tidak seperti bank pada umumnya, ketika membuka rekening tabungan baru kamu tidak dikenakan biaya sepeserpun termasuk jumlah minimal setoran awal.",positif
Pengguna Google,5,1/8/2024 3:12,"Aplikasinya keren bagus dan simpel banget aktigasinya gampang, UI UX simple dan mudah aplikasinya bisa top up wallet dan nabung, mobil banking tentunya aman dan mudah untuk mengelola keuangan",positif
Pengguna Google,5,1/8/2024 3:12,aplikasinya bagus mudah di pahami juga Topp pokoknya,positif
Pengguna Google,5,1/8/2024 3:11,Jenius memudahkan pengaturan keuangan,positif
Pengguna Google,5,1/8/2024 3:07,Aplikasi perbank yang sangat baik. GK nyesel pakek jenius,positif
Pengguna Google,5,1/8/2024 3:06,"Aplikasi yang sangat cocok untuk menabung nihh,aktivasinya juga sangat mudah dan gak ribet pokoknya safe deh.",positif
Pengguna Google,5,1/8/2024 2:55,"Aplikasi perbankan paling mantul pokoknya, di jamin gk bakal nyesel download aplikasinya",positif
Pengguna Google,5,1/8/2024 2:40,"Salah satu aplikasi bank yang anti ribet ribet club. Mulai dari aktivasi yang gampang banget, UI UX simple, tersedia berbagai macam e wallet dan mobile banking. Mau menabung ? BISAA! Top Up ? Gampang banget. Tentunya juga safety dan membantu dalam mengelola finance",positif
Pengguna Google,5,1/8/2024 2:27,"Alhamdulillah sangat sangat terbantu pake jenius, semuanya jadi gampang dan ga ribet. Sukses terus jenius....",positif
Pengguna Google,5,1/8/2024 2:20,Bagus tingkatkan,positif
Pengguna Google,5,1/8/2024 2:06,"Aplikasi jenius iki sangat keren banget gampang dipahami untuk jurusan menabung, e wallet, mobile ranking. Untuk top up netflix dan spotify itu sangat lah mudah. Untuk aplikasi jenius ini berterima kasih banyak karena se berguna itu worth itu bgt sih ðŸ«°ðŸ‘",positif
Pengguna Google,5,1/8/2024 2:05,"Aplikasi e wallet yang sangat membantu, karena banyak promo yang ditawarkan. Puas banget pakai jenius",positif
Pengguna Google,5,1/8/2024 2:01,Aplikasi simpel dan bagus Buat transaksi juga mudah,positif
Pengguna Google,5,1/8/2024 1:36,"aplikasi mbanking yang sangat bermanfaat, top up sangat mudah dan juga bisa digunakan untuk payment netflix, Spotify dll",positif
Pengguna Google,5,1/8/2024 1:30,Apk ini sangat bagus sangat mudah digunakan dan cocok sekali untuk menabung,positif
Pengguna Google,5,1/8/2024 1:19,Aplikasinya simpel dan mudah banget,positif
Pengguna Google,5,1/8/2024 0:55,"Aplikasi nya bagus dan simpell banget, Dan Aktivasinya bagus",positif
Pengguna Google,5,1/8/2024 0:33,"Aplikasi hebat membantu dalam Ewalet, ga nyesal lah pastinya, mau sungkem dulu sama Jenius.",positif
Pengguna Google,5,1/7/2024 23:25,aplikasi mudah di gunakan dan nyaman dipakai. rekomendasi banget !,positif
Pengguna Google,5,1/7/2024 23:05,Keren gays...sangat membantu....,positif
Pengguna Google,5,1/7/2024 23:02,Aplikasi yang bagus. Aktivasi gampang. Mudah digunakan untuk transaksi online. Bisa untuk top up e wallet. Tentunya safety (aman digunakan). Rekomendasi untuk menabung dan mengelola financialmu.,positif
Pengguna Google,5,1/7/2024 22:56,Aplikasi ok,positif
Pengguna Google,5,1/7/2024 22:37,Coba deh kalian instal aplikasi ini. G bakalan nyesel. Bunga tabungan mencapai 3prsen.dimana lgi nabung tp jga menguntungkan,positif
Pengguna Google,5,1/7/2024 20:26,Mantap langsung dpt limit super wah... Tp sy flexy cash blm aktif Sukses selalu buat JENIUS....amin,positif
Pengguna Google,5,1/7/2024 20:24,Aplikasi jenius memang bnr bnr keren si simpel dan mudah di gunakan transaksi cepat dan aman,positif
Pengguna Google,5,1/7/2024 18:55,Belajar infestasi dengan jenius,positif
Pengguna Google,5,1/7/2024 18:09,Proses mudah banget.dan begitu mengajukan di jenius Flexi langsung dapat limit.mantap ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»,positif
Pengguna Google,5,1/7/2024 17:34,Good,positif
Pengguna Google,5,1/7/2024 17:16,"Aplikasi yang mudah digunakan, aktivasi akun cepat sangat rekomendasi",positif
Pengguna Google,5,1/7/2024 15:49,"Aplikasinya bagus mudah digunakan,dan bisa top up e-wallet.UI UX simple",positif
Pengguna Google,5,1/7/2024 15:38,"mantapp poll emng Jenius ini, udh dri lama gunain nih apk dan emng sebagus dan seamann itu pokoknya, fiturÂ²nyapun kerenn kerennn!!! smoga pihak jenius trs mempertahankan kualitas ini yaa, soalnya udh percaya bngtt sama jeniusðŸ¥°ðŸ’•",positif
Pengguna Google,5,1/7/2024 15:04,Aplikasi jenius yang sangat bermanfaat dan gampang di gunakan,positif
Pengguna Google,5,1/7/2024 15:02,Jenius aplikasi mbanking yg sangat bagus ðŸ‘ðŸ‘ memudahkan untuk bertransaksi. Ayo buruan download aplikasinya pasti gak akan nyesel,positif
Pengguna Google,5,1/7/2024 14:52,Apk ini sangat cocok untuk anak sekola,positif
Pengguna Google,5,1/7/2024 13:52,aktivasinya gampang,positif
Pengguna Google,5,1/7/2024 13:41,Mantap,positif
Pengguna Google,5,1/7/2024 13:23,E wallet yang simpel untuk menabung. Dengan banyak fitur yang tersedia kita bisa mengatur keuangan dengan mudah.,positif
Pengguna Google,5,1/7/2024 13:16,Aplikasinya sangat membantu dan berguna bangett suka dehh,positif
Pengguna Google,5,1/7/2024 12:57,"Jenius emang beneran jenius di segala bidang. Mempermudah kita dalam berbagai urusan keuangan kaya aku ni mudahin aku banget buat top up"" Dan ngatur keuangan banget",positif
Pengguna Google,5,1/7/2024 12:13,"Apk mobile banking recomended yg All in One, design nya sederhana dan fiturnya mudah di mengerti ngebantu bgt buat kaum sat set yg gak mau ribet. Proses Aktivasi mudah dan cepat, data juga di jamin amanðŸ‘ðŸ»",positif
Pengguna Google,5,1/7/2024 12:09,Aplikasinya lumayan bosku,positif
Pengguna Google,5,1/7/2024 12:07,"Aplikasi digital perbankan paling baik, gak nyesal pake jenius",positif
Pengguna Google,5,1/7/2024 11:50,aplikasinya keren dan simpel. mudah bertransaksi dan menabung,positif
Pengguna Google,5,1/7/2024 11:09,Aplikasi genius..memudahkan kami ...utk segala kepentingan terutama urgent...mudah dan cepet..semoga terus maju jaya,positif
Pengguna Google,5,1/7/2024 11:05,"Aplikasi terbaik saat ini, Jenius mantap Aplikasi yang sangat lancar dengan seribu fitur",positif
Pengguna Google,5,1/7/2024 11:02,"Wow, aktivasi mudah aplikasinya bagus memudahkan para pengguna, di aplikasi ini bisa menjadi aplikasi e wallet, menabung , mbanking, transfer ke bank lain dan juga bisa bayar spotify, netflix dan lainya terimakasih jenius",positif
Pengguna Google,5,1/7/2024 10:59,Apk jenius ini juga sangat memudahkan buat top up dan pembayaran pembayaran lainnya sangat membantu dan mudah di akses kapan pun.Semoga Kedepannya bisa lebih banyak lagi fitur-fiturnya.,positif
Pengguna Google,5,1/7/2024 10:59,Jenius memberikan kemudahan dalam berinvestasi,positif
Pengguna Google,5,1/7/2024 10:55,"Masya Allah Aplikasi Jenius keren Banget. Aktivasinya gercep banget, bisa untuk Top up e wallet, nabung, untuk spofity juga Bisa. Pokoknya best banget lah. Nggak salah kalau kita gunain Jenius semuanya jadi gampang banget.",positif
Pengguna Google,5,1/7/2024 10:47,Aplikasi baik semoga yg pake bermanfaat,positif
Pengguna Google,5,1/7/2024 10:41,Aplikasi ini sangat bagus untuk mengelola keuangan kita dan sangat mudah digunakan. Keren ðŸ‘,positif
Pengguna Google,5,1/7/2024 10:31,"Aplikasi jenius keren, simple dan bagus sekali!cocok untuk semua kalangan yang males pegang uang dan yang sulit untuk nabung bisa banget pakai jenius apalagi kita bisa top-up bayar spotify,netflix jadi ga repot lagi deh! Untung ada jenius aktivitas financial jadi tidak terganggu deh! Terima kasih jenius",positif
Pengguna Google,5,1/7/2024 10:11,Bagus,positif
Pengguna Google,5,1/7/2024 10:03,"Saya sudah aktivasi akun, sudah verifikasi data. Limit flexicashnya pun sudah keluar setelah verifikasi, tapi pas pengajuan tidak di ACC, tertulis ajukan kembali setelah 3 bulan, tapi sudah 1 bulan lebih berlalu tetep masih suruh tunggu 3 bulan lagi. Sebenarnya saya layak tidak dapat Flexi cashnya?... karena Saya perlu dananya buat modal usaha.",positif
Pengguna Google,5,1/7/2024 9:34,Menabung di jenius udah paling tepat deh pokok nya mudah dan cepat proses nya,positif
Pengguna Google,5,1/7/2024 9:18,"Menabung jadi gampang banget demi apapun pake aplikasi ini ,yang awalnya aku boros jajan sana sini ,eh nyoba apk ini buat nabung harian malah di tambahin bungaðŸ¤­ kan jadi seneng bertambahðŸ¥°",positif
Pengguna Google,5,1/7/2024 9:01,Banyak banget bonus semenjak pakai jenius.,positif
Pengguna Google,5,1/7/2024 8:47,Jenius ini mempermudah emang the best bgt bisa Buat nabung top up bayar Spotify bayar Netflix dll buat Transfer juga mudah dan tentunya aplikasinya aman bgt karena udh diawasi OJK,positif
Pengguna Google,5,1/7/2024 8:41,"Wajib di cobain sih apk perbankan yang membuat pemakainya nyaman, intinya gak nyesel instal apk ini",positif
Pengguna Google,5,1/7/2024 8:25,aplikasi nya sangat membantu banget,positif
Pengguna Google,5,1/7/2024 8:07,"Aplikasi yang memudahkan segala hal, apalagi transaksinya, keren banget!",positif
Pengguna Google,5,1/7/2024 8:01,"Aplikasi jenius keren bgt, aktivasiny gampang , transfer jdi lebih mudah .pke jenius aja ðŸ˜",positif
Pengguna Google,5,1/7/2024 7:53,"Aplikasi ini sangat bagus,mudah banget digunakan.aman dan sangat terpercaya.pokokx tidak nyesel deh pakai aplikasi ini",positif
Pengguna Google,5,1/7/2024 7:49,"Aplikasi fav mudah bertransaksi, cepat dan aman tampilan bagus serta mudah digunakan Good job Jenius.",positif
Pengguna Google,5,1/7/2024 7:44,Aplikasinya bagus dan simple banget,positif
Pengguna Google,5,1/7/2024 7:31,"Aplikasinya jenius bgt, sangat mudah menggunakanya simpel dan jelas. Good job jeniuss,,,",positif
Pengguna Google,5,1/7/2024 7:16,"aplikasi yang bagus banget, banyak promo jugaa",positif
Pengguna Google,5,1/7/2024 7:01,Aplikasi digital yang sangat membantu proses menabung,positif
Pengguna Google,5,1/7/2024 6:50,"Pakai jenius nyaman gak pakai ribet, mantap jenius",positif
Pengguna Google,5,1/7/2024 6:39,"Salah satu aplikasi mobile banking yang mudah, aman dan terpercaya tentunyaa",positif
Pengguna Google,5,1/7/2024 6:18,Aplikasinya keren sekali,positif
Pengguna Google,5,1/7/2024 6:16,aplikasi sangat bagus ngak nyesel pake nya,positif
Pengguna Google,5,1/7/2024 5:55,Fitur Aplikasinya mudah digunakan,positif
Pengguna Google,5,1/7/2024 5:44,"Melakukan transaksi melalui aplikasi mobil banking ini sangat gampang, untuk pembukaan rekening, e wallet serta menabung",positif
Pengguna Google,5,1/7/2024 5:32,"Sangat membantu sekali transaksi juga lebih mudah bisa dimana saja, saat urgent bisa menggunakan aplikasi ini tanpa harus ke ATM dulu bisa digunakan sebagai mbangking. Terima kasihðŸ¥°",positif
Pengguna Google,5,1/7/2024 5:30,Wah gak nyesel download Jenius salah satu aplikasi perbankan terbaik .. Mudah digunakan dan pendaftarannya juga simple .. Terimakasih jenius,positif
Pengguna Google,5,1/7/2024 5:11,"Aplikasinya keren banget, mudah buat menabung sama yang paling suka Ama top up nya, aktivasinya gampang sama yang paling penting aman",positif
Pengguna Google,5,1/7/2024 5:08,Aplikasi keren,positif
Pengguna Google,5,1/7/2024 4:47,Mantap,positif
Pengguna Google,5,1/7/2024 4:42,Sangat rekomendasi sih... mantap dan keren deh,positif
Pengguna Google,5,1/7/2024 4:40,"Aplikasinya simpel mudah digunakan, mau top up e wallet, spotify dan netflix gampang banget di aplikasi jenius, aktivasi juga gampang tidak ribet",positif
Pengguna Google,5,1/7/2024 3:44,Aplikasi yang bagus,positif
Pengguna Google,5,1/7/2024 3:36,"Aplikasi yang bagus, memudah kan dalam menabung.",positif
Pengguna Google,5,1/7/2024 3:31,"Seruu bngett pke jenius bnyak promo nyaaa, aplagi saat nnton d bioskop, sempat dpt promo jeniusðŸ¤©ðŸ¤©ðŸ¤©",positif
Pengguna Google,5,1/7/2024 3:25,Mobile banking yang mudah dan aman untuk digunakan sehari-hari. Sangat membatu sekali apk ini.. Mantaplah,positif
Pengguna Google,5,1/7/2024 3:22,"Aplikasi nya simpel dan mudah di gunakan, baik untuk usia muda maupun yang tua, gampang di pahami, jadi mudan mengelola keuangan",positif
Pengguna Google,5,1/7/2024 3:05,Mantap banget aplikasinya. Aktivasi gampang dan safety pastinya. Ga ragu ragu deh pake ini. Bisa banget buat menabung. Top up ke e wallet juga bisa banget. UI UX Simple parahh. Rekomended pokoknya.,positif
Pengguna Google,5,1/7/2024 3:03,Aplikasinya sangat bagus,positif
Pengguna Google,5,1/7/2024 2:22,"Aplikasi ini sangat memudahkan proses menabung dengan fitur aktivasi yang cepat dan mengatur financial saya. Keamanan juga menjadi prioritas dengan sistem e-wallet yang aman, membuat pengalaman menggunakan aplikasi ini sangat positif",positif
Pengguna Google,5,1/7/2024 2:17,Aplikasi bank jenius yang memudahkan untuk transaksi secara online dan safe,positif
